rounded_longitude,rounded_latitude,collision_date,num_collisions
-74.2,40.5,2021-06-15,5
-74.2,40.5,2017-12-24,5
-74.2,40.5,2021-05-26,2
-74.2,40.5,2017-06-26,4
-74.2,40.5,2019-08-04,3
-74.2,40.5,2020-03-29,1
-74.2,40.5,2024-05-15,2
-74.2,40.5,2018-11-05,7
-74.2,40.5,2014-04-10,8
-74.2,40.5,2012-07-18,4
-74.2,40.5,2020-07-18,2
-74.2,40.5,2019-11-28,4
-74.2,40.5,2016-04-27,2
-74.2,40.5,2024-05-16,1
-74.2,40.5,2018-11-18,3
-74.2,40.5,2012-09-29,6
-74.2,40.5,2015-04-16,5
-74.2,40.5,2018-06-02,3
-74.2,40.5,2013-01-24,4
-74.2,40.5,2014-12-06,3
-74.2,40.5,2016-07-01,4
-74.2,40.5,2014-11-18,6
-74.2,40.5,2014-08-29,8
-74.2,40.5,2015-01-28,3
-74.2,40.5,2023-03-17,4
-74.2,40.5,2013-04-08,5
-74.2,40.5,2015-11-15,6
-74.2,40.5,2019-09-03,3
-74.2,40.5,2015-07-15,7
-74.2,40.5,2013-12-04,4
-74.2,40.5,2021-08-04,1
-74.2,40.5,2013-08-02,5
-74.2,40.5,2023-05-14,3
-74.2,40.5,2016-01-11,5
-74.2,40.5,2017-09-29,9
-74.2,40.5,2015-11-11,5
-74.2,40.5,2015-01-29,6
-74.2,40.5,2021-04-16,2
-74.2,40.5,2020-08-20,2
-74.2,40.5,2018-11-28,2
-74.2,40.5,2018-03-12,4
-74.2,40.5,2012-11-12,1
-74.2,40.5,2013-06-11,2
-74.2,40.5,2016-04-05,1
-74.2,40.5,2023-03-28,3
-74.2,40.5,2017-03-11,5
-74.2,40.5,2017-01-30,3
-74.2,40.5,2017-12-28,7
-74.2,40.5,2018-02-13,5
-74.2,40.5,2014-10-04,3
-74.2,40.5,2024-06-26,2
-74.2,40.5,2018-08-02,8
-74.2,40.5,2018-03-16,3
-74.2,40.5,2021-01-06,1
-74.2,40.5,2020-03-08,1
-74.2,40.5,2015-09-13,3
-74.2,40.5,2024-06-14,3
-74.2,40.5,2016-02-27,2
-74.2,40.5,2016-08-26,5
-74.2,40.5,2020-01-05,2
-74.2,40.5,2015-07-19,5
-74.2,40.5,2014-12-01,5
-74.2,40.5,2014-04-01,3
-74.2,40.5,2017-06-06,4
-74.2,40.5,2012-09-22,2
-74.2,40.5,2019-09-27,3
-74.2,40.5,2018-08-09,3
-74.2,40.5,2022-12-10,4
-74.2,40.5,2015-05-03,5
-74.2,40.5,2014-05-12,1
-74.2,40.5,2016-01-26,5
-74.2,40.5,2014-05-21,1
-74.2,40.5,2012-12-12,2
-74.2,40.5,2013-11-28,4
-74.2,40.5,2017-05-22,4
-74.2,40.5,2016-06-25,5
-74.2,40.5,2019-11-24,4
-74.2,40.5,2018-08-21,2
-74.2,40.5,2023-03-05,1
-74.2,40.5,2024-04-21,1
-74.2,40.5,2024-11-15,1
-74.2,40.5,2015-10-13,7
-74.2,40.5,2022-07-19,1
-74.2,40.5,2022-12-05,1
-74.2,40.5,2022-06-09,2
-74.2,40.5,2015-07-09,4
-74.2,40.5,2017-09-06,1
-74.2,40.5,2013-06-06,2
-74.2,40.5,2020-11-27,2
-74.2,40.5,2016-07-20,6
-74.2,40.5,2023-03-24,1
-74.2,40.5,2018-12-18,4
-74.2,40.5,2017-08-24,3
-74.2,40.5,2015-05-18,2
-74.2,40.5,2013-01-09,3
-74.2,40.5,2024-05-01,3
-74.2,40.5,2013-01-26,5
-74.2,40.5,2016-01-28,6
-74.2,40.5,2015-09-18,5
-74.2,40.5,2014-01-13,1
-74.2,40.5,2018-02-24,1
-74.2,40.5,2023-05-30,4
-74.2,40.5,2014-12-31,4
-74.2,40.5,2015-08-14,4
-74.2,40.5,2014-06-17,4
-74.2,40.5,2016-10-17,5
-74.2,40.5,2017-03-24,12
-74.2,40.5,2018-07-25,6
-74.2,40.5,2023-03-08,2
-74.2,40.5,2016-12-23,7
-74.2,40.5,2015-05-16,7
-74.2,40.5,2017-02-08,5
-74.2,40.5,2018-10-08,3
-74.2,40.5,2022-02-08,1
-74.2,40.5,2015-01-09,8
-74.2,40.5,2012-08-28,2
-74.2,40.5,2019-01-12,7
-74.2,40.5,2022-09-12,2
-74.2,40.5,2012-12-11,4
-74.2,40.5,2013-02-10,6
-74.2,40.5,2015-11-12,7
-74.2,40.5,2013-11-11,4
-74.2,40.5,2013-07-12,3
-74.2,40.5,2017-06-10,8
-74.2,40.5,2013-07-24,4
-74.2,40.5,2014-10-18,5
-74.2,40.5,2013-10-13,2
-74.2,40.5,2012-08-27,9
-74.2,40.5,2018-12-19,6
-74.2,40.5,2014-05-25,4
-74.2,40.5,2019-04-09,4
-74.2,40.5,2014-12-07,3
-74.2,40.5,2015-09-06,6
-74.2,40.5,2016-09-06,2
-74.2,40.5,2014-05-23,2
-74.2,40.5,2014-06-08,4
-74.2,40.5,2015-11-14,3
-74.2,40.5,2020-03-18,1
-74.2,40.5,2016-05-26,6
-74.2,40.5,2022-05-07,2
-74.2,40.5,2016-09-22,3
-74.2,40.5,2015-10-06,3
-74.2,40.5,2017-08-04,5
-74.2,40.5,2017-10-19,6
-74.2,40.5,2014-08-15,3
-74.2,40.5,2022-02-20,3
-74.2,40.5,2017-05-12,7
-74.2,40.5,2017-12-15,6
-74.2,40.5,2019-02-14,4
-74.2,40.5,2015-05-14,5
-74.2,40.5,2017-05-15,5
-74.2,40.5,2013-04-24,6
-74.2,40.5,2017-11-25,5
-74.2,40.5,2016-05-31,4
-74.2,40.5,2012-07-02,4
-74.2,40.5,2023-10-30,2
-74.2,40.5,2015-06-26,5
-74.2,40.5,2017-12-13,6
-74.2,40.5,2018-02-11,2
-74.2,40.5,2016-12-06,4
-74.2,40.5,2018-03-28,5
-74.2,40.5,2016-06-08,6
-74.2,40.5,2016-06-02,7
-74.2,40.5,2020-03-24,1
-74.2,40.5,2024-08-27,2
-74.2,40.5,2014-07-13,3
-74.2,40.5,2013-05-21,6
-74.2,40.5,2019-02-06,6
-74.2,40.5,2013-10-05,2
-74.2,40.5,2023-08-10,2
-74.2,40.5,2015-04-24,2
-74.2,40.5,2014-05-07,4
-74.2,40.5,2012-07-15,4
-74.2,40.5,2012-12-31,4
-74.2,40.5,2019-10-03,5
-74.2,40.5,2014-08-06,3
-74.2,40.5,2017-12-06,4
-74.2,40.5,2013-07-02,4
-74.2,40.5,2020-12-13,1
-74.2,40.5,2015-06-24,10
-74.2,40.5,2014-05-10,2
-74.2,40.5,2016-11-07,6
-74.2,40.5,2017-05-04,3
-74.2,40.5,2017-12-22,5
-74.2,40.5,2017-09-22,8
-74.2,40.5,2018-06-15,3
-74.2,40.5,2015-07-21,3
-74.2,40.5,2022-01-08,3
-74.2,40.5,2017-03-07,6
-74.2,40.5,2018-01-05,10
-74.2,40.5,2018-02-07,6
-74.2,40.5,2013-09-21,7
-74.2,40.5,2015-03-19,2
-74.2,40.5,2021-10-16,5
-74.2,40.5,2016-08-20,5
-74.2,40.5,2016-03-06,2
-74.2,40.5,2019-06-25,2
-74.2,40.5,2016-10-16,2
-74.2,40.5,2018-08-30,7
-74.2,40.5,2019-02-26,5
-74.2,40.5,2023-08-05,2
-74.2,40.5,2017-09-07,8
-74.2,40.5,2017-11-04,4
-74.2,40.5,2018-05-19,3
-74.2,40.5,2021-08-23,4
-74.2,40.5,2019-03-29,2
-74.2,40.5,2014-04-04,1
-74.2,40.5,2017-11-17,5
-74.2,40.5,2021-06-05,2
-74.2,40.5,2023-11-17,2
-74.2,40.5,2018-04-06,4
-74.2,40.5,2019-02-19,3
-74.2,40.5,2018-12-24,5
-74.2,40.5,2020-10-24,1
-74.2,40.5,2015-01-24,6
-74.2,40.5,2016-08-23,4
-74.2,40.5,2020-09-26,2
-74.2,40.5,2019-01-17,3
-74.2,40.5,2024-04-26,3
-74.2,40.5,2014-10-02,2
-74.2,40.5,2014-12-22,2
-74.2,40.5,2019-11-15,3
-74.2,40.5,2024-11-29,3
-74.2,40.5,2019-06-09,3
-74.2,40.5,2019-02-04,3
-74.2,40.5,2013-12-18,5
-74.2,40.5,2024-07-30,3
-74.2,40.5,2019-01-24,4
-74.2,40.5,2020-10-11,2
-74.2,40.5,2015-12-15,5
-74.2,40.5,2018-02-15,7
-74.2,40.5,2016-06-26,3
-74.2,40.5,2021-11-24,3
-74.2,40.5,2023-04-20,4
-74.2,40.5,2023-10-25,4
-74.2,40.5,2019-06-13,2
-74.2,40.5,2015-06-22,5
-74.2,40.5,2022-05-26,2
-74.2,40.5,2013-09-28,7
-74.2,40.5,2018-10-11,2
-74.2,40.5,2014-01-02,10
-74.2,40.5,2016-05-11,3
-74.2,40.5,2013-09-13,5
-74.2,40.5,2016-10-11,9
-74.2,40.5,2020-07-22,1
-74.2,40.5,2018-12-28,5
-74.2,40.5,2019-04-10,4
-74.2,40.5,2014-04-05,2
-74.2,40.5,2014-04-02,3
-74.2,40.5,2014-10-09,3
-74.2,40.5,2014-10-25,5
-74.2,40.5,2018-11-11,6
-74.2,40.5,2013-12-02,2
-74.2,40.5,2024-01-27,2
-74.2,40.5,2014-03-13,6
-74.2,40.5,2023-09-08,2
-74.2,40.5,2017-05-18,9
-74.2,40.5,2014-06-20,8
-74.2,40.5,2023-11-27,3
-74.2,40.5,2023-07-14,2
-74.2,40.5,2012-12-26,6
-74.2,40.5,2018-12-27,5
-74.2,40.5,2023-09-29,4
-74.2,40.5,2015-09-05,4
-74.2,40.5,2015-04-27,1
-74.2,40.5,2017-02-25,4
-74.2,40.5,2019-08-28,2
-74.2,40.5,2015-07-30,6
-74.2,40.5,2014-07-01,2
-74.2,40.5,2014-03-28,3
-74.2,40.5,2013-06-21,8
-74.2,40.5,2013-07-01,3
-74.2,40.5,2012-12-17,4
-74.2,40.5,2015-10-10,5
-74.2,40.5,2015-05-13,8
-74.2,40.5,2019-04-23,2
-74.2,40.5,2014-02-18,4
-74.2,40.5,2015-02-03,4
-74.2,40.5,2022-09-26,2
-74.2,40.5,2019-06-12,2
-74.2,40.5,2023-11-06,2
-74.2,40.5,2017-06-29,9
-74.2,40.5,2022-04-11,1
-74.2,40.5,2020-12-11,4
-74.2,40.5,2013-08-04,1
-74.2,40.5,2017-05-11,4
-74.2,40.5,2016-01-01,1
-74.2,40.5,2015-12-06,3
-74.2,40.5,2023-03-31,1
-74.2,40.5,2017-09-18,3
-74.2,40.5,2012-08-02,6
-74.2,40.5,2021-12-30,2
-74.2,40.5,2015-07-17,4
-74.2,40.5,2021-04-29,1
-74.2,40.5,2018-04-21,4
-74.2,40.5,2022-06-30,2
-74.2,40.5,2015-08-07,5
-74.2,40.5,2012-09-13,4
-74.2,40.5,2016-10-28,8
-74.2,40.5,2013-11-16,6
-74.2,40.5,2015-11-23,4
-74.2,40.5,2016-09-14,2
-74.2,40.5,2015-05-02,5
-74.2,40.5,2013-12-10,8
-74.2,40.5,2014-10-12,5
-74.2,40.5,2015-07-06,2
-74.2,40.5,2017-07-25,5
-74.2,40.5,2014-04-16,3
-74.2,40.5,2019-10-05,3
-74.2,40.5,2022-07-09,1
-74.2,40.5,2023-03-09,1
-74.2,40.5,2016-10-19,6
-74.2,40.5,2019-07-10,5
-74.2,40.5,2018-11-26,5
-74.2,40.5,2013-04-23,4
-74.2,40.5,2022-06-21,3
-74.2,40.5,2013-03-08,4
-74.2,40.5,2015-11-18,4
-74.2,40.5,2014-03-07,2
-74.2,40.5,2012-08-24,3
-74.2,40.5,2015-10-05,5
-74.2,40.5,2017-05-23,3
-74.2,40.5,2016-10-26,4
-74.2,40.5,2023-11-03,5
-74.2,40.5,2021-01-30,1
-74.2,40.5,2013-02-12,3
-74.2,40.5,2013-04-15,3
-74.2,40.5,2013-02-06,7
-74.2,40.5,2013-10-23,5
-74.2,40.5,2013-11-20,4
-74.2,40.5,2017-02-21,7
-74.2,40.5,2024-11-12,3
-74.2,40.5,2014-11-01,4
-74.2,40.5,2013-11-08,5
-74.2,40.5,2013-02-15,4
-74.2,40.5,2013-09-15,2
-74.2,40.5,2017-05-14,6
-74.2,40.5,2023-08-08,2
-74.2,40.5,2014-09-06,3
-74.2,40.5,2014-05-16,6
-74.2,40.5,2017-11-29,6
-74.2,40.5,2021-08-07,1
-74.2,40.5,2024-01-16,3
-74.2,40.5,2018-03-07,8
-74.2,40.5,2016-06-09,6
-74.2,40.5,2024-07-29,1
-74.2,40.5,2024-01-20,3
-74.2,40.5,2022-05-14,4
-74.2,40.5,2013-09-23,6
-74.2,40.5,2012-11-18,5
-74.2,40.5,2019-01-31,6
-74.2,40.5,2021-01-25,2
-74.2,40.5,2013-05-18,6
-74.2,40.5,2014-10-28,5
-74.2,40.5,2015-03-22,2
-74.2,40.5,2017-03-29,3
-74.2,40.5,2018-08-06,4
-74.2,40.5,2013-06-19,5
-74.2,40.5,2018-12-08,7
-74.2,40.5,2017-01-17,5
-74.2,40.5,2018-10-14,5
-74.2,40.5,2019-02-28,8
-74.2,40.5,2017-08-26,4
-74.2,40.5,2013-03-07,10
-74.2,40.5,2021-03-19,2
-74.2,40.5,2013-08-17,2
-74.2,40.5,2013-03-19,2
-74.2,40.5,2022-09-11,2
-74.2,40.5,2014-06-01,5
-74.2,40.5,2014-06-18,5
-74.2,40.5,2024-06-24,6
-74.2,40.5,2021-08-11,1
-74.2,40.5,2018-11-17,2
-74.2,40.5,2024-03-13,4
-74.2,40.5,2017-02-28,6
-74.2,40.5,2024-04-14,4
-74.2,40.5,2023-03-18,1
-74.2,40.5,2017-07-13,5
-74.2,40.5,2017-04-22,3
-74.2,40.5,2021-10-05,3
-74.2,40.5,2020-03-30,1
-74.2,40.5,2019-03-25,1
-74.2,40.5,2017-07-09,5
-74.2,40.5,2019-09-16,2
-74.2,40.5,2022-04-19,3
-74.2,40.5,2017-03-17,8
-74.2,40.5,2014-11-25,6
-74.2,40.5,2019-01-22,5
-74.2,40.5,2015-08-27,4
-74.2,40.5,2012-11-08,6
-74.2,40.5,2017-04-27,7
-74.2,40.5,2024-01-11,2
-74.2,40.5,2017-08-12,4
-74.2,40.5,2017-03-19,2
-74.2,40.5,2024-08-23,1
-74.2,40.5,2017-04-02,4
-74.2,40.5,2018-03-08,6
-74.2,40.5,2020-05-12,2
-74.2,40.5,2017-06-22,8
-74.2,40.5,2013-08-30,5
-74.2,40.5,2013-07-20,3
-74.2,40.5,2024-07-21,1
-74.2,40.5,2020-11-30,2
-74.2,40.5,2022-04-05,2
-74.2,40.5,2020-08-15,1
-74.2,40.5,2018-01-17,5
-74.2,40.5,2019-12-13,3
-74.2,40.5,2018-12-04,3
-74.2,40.5,2018-07-30,4
-74.2,40.5,2014-05-08,5
-74.2,40.5,2019-01-11,7
-74.2,40.5,2017-02-24,3
-74.2,40.5,2022-04-12,3
-74.2,40.5,2021-07-04,2
-74.2,40.5,2023-10-08,1
-74.2,40.5,2016-06-07,6
-74.2,40.5,2021-11-18,2
-74.2,40.5,2019-07-03,2
-74.2,40.5,2021-06-17,3
-74.2,40.5,2019-06-03,4
-74.2,40.5,2015-03-09,4
-74.2,40.5,2023-06-29,1
-74.2,40.5,2015-08-25,5
-74.2,40.5,2017-04-25,7
-74.2,40.5,2015-04-20,5
-74.2,40.5,2024-01-06,3
-74.2,40.5,2023-02-08,1
-74.2,40.5,2022-11-27,3
-74.2,40.5,2023-12-09,2
-74.2,40.5,2018-08-14,3
-74.2,40.5,2017-04-15,5
-74.2,40.5,2013-01-06,2
-74.2,40.5,2013-08-28,3
-74.2,40.5,2014-01-20,4
-74.2,40.5,2022-02-23,2
-74.2,40.5,2018-03-15,3
-74.2,40.5,2014-02-23,3
-74.2,40.5,2014-07-03,7
-74.2,40.5,2021-10-18,1
-74.2,40.5,2019-01-28,2
-74.2,40.5,2015-01-02,2
-74.2,40.5,2012-07-31,5
-74.2,40.5,2022-06-20,2
-74.2,40.5,2015-06-23,3
-74.2,40.5,2018-10-12,7
-74.2,40.5,2014-07-10,4
-74.2,40.5,2016-10-04,6
-74.2,40.5,2014-06-07,3
-74.2,40.5,2013-06-23,3
-74.2,40.5,2012-07-17,4
-74.2,40.5,2013-12-17,9
-74.2,40.5,2022-06-18,2
-74.2,40.5,2022-11-03,3
-74.2,40.5,2016-12-30,6
-74.2,40.5,2016-03-02,5
-74.2,40.5,2016-10-10,6
-74.2,40.5,2017-08-18,6
-74.2,40.5,2021-09-25,2
-74.2,40.5,2021-09-15,2
-74.2,40.5,2012-11-20,7
-74.2,40.5,2017-08-21,7
-74.2,40.5,2017-05-03,4
-74.2,40.5,2021-05-05,1
-74.2,40.5,2015-07-08,7
-74.2,40.5,2016-11-21,9
-74.2,40.5,2016-11-12,3
-74.2,40.5,2013-09-14,3
-74.2,40.5,2020-03-25,1
-74.2,40.5,2012-08-29,3
-74.2,40.5,2012-08-16,6
-74.2,40.5,2019-08-20,4
-74.2,40.5,2017-11-27,5
-74.2,40.5,2016-10-24,2
-74.2,40.5,2024-11-25,2
-74.2,40.5,2016-05-07,6
-74.2,40.5,2022-09-05,3
-74.2,40.5,2022-10-15,4
-74.2,40.5,2020-06-17,3
-74.2,40.5,2014-04-21,4
-74.2,40.5,2018-02-14,5
-74.2,40.5,2015-09-23,5
-74.2,40.5,2018-06-05,5
-74.2,40.5,2022-03-30,3
-74.2,40.5,2016-07-23,3
-74.2,40.5,2013-01-25,5
-74.2,40.5,2020-12-14,2
-74.2,40.5,2014-03-26,2
-74.2,40.5,2014-03-21,7
-74.2,40.5,2016-05-20,9
-74.2,40.5,2014-01-05,7
-74.2,40.5,2024-06-01,2
-74.2,40.5,2015-04-19,5
-74.2,40.5,2016-04-08,3
-74.2,40.5,2018-04-07,6
-74.2,40.5,2015-03-05,7
-74.2,40.5,2021-08-18,3
-74.2,40.5,2014-08-07,2
-74.2,40.5,2016-11-19,5
-74.2,40.5,2014-12-08,6
-74.2,40.5,2016-09-28,6
-74.2,40.5,2014-05-29,5
-74.2,40.5,2012-10-07,4
-74.2,40.5,2021-10-13,4
-74.2,40.5,2014-10-31,3
-74.2,40.5,2015-12-07,10
-74.2,40.5,2012-08-23,5
-74.2,40.5,2014-09-17,3
-74.2,40.5,2015-05-20,9
-74.2,40.5,2015-11-06,6
-74.2,40.5,2023-04-14,4
-74.2,40.5,2014-06-03,5
-74.2,40.5,2021-05-21,4
-74.2,40.5,2019-06-26,2
-74.2,40.5,2015-01-26,5
-74.2,40.5,2017-06-23,4
-74.2,40.5,2023-07-26,1
-74.2,40.5,2015-10-31,2
-74.2,40.5,2017-05-26,4
-74.2,40.5,2022-12-23,5
-74.2,40.5,2014-06-11,5
-74.2,40.5,2016-07-08,2
-74.2,40.5,2018-06-11,2
-74.2,40.5,2019-02-03,4
-74.2,40.5,2013-01-14,3
-74.2,40.5,2014-01-11,4
-74.2,40.5,2012-07-06,4
-74.2,40.5,2024-02-29,1
-74.2,40.5,2016-10-09,3
-74.2,40.5,2014-12-12,7
-74.2,40.5,2014-12-05,4
-74.2,40.5,2014-11-17,2
-74.2,40.5,2018-04-24,7
-74.2,40.5,2012-07-30,7
-74.2,40.5,2023-08-23,2
-74.2,40.5,2017-06-01,6
-74.2,40.5,2014-11-04,3
-74.2,40.5,2018-08-25,4
-74.2,40.5,2018-05-03,2
-74.2,40.5,2017-02-10,7
-74.2,40.5,2013-03-29,4
-74.2,40.5,2024-11-22,2
-74.2,40.5,2013-01-13,2
-74.2,40.5,2015-06-06,3
-74.2,40.5,2016-01-12,8
-74.2,40.5,2012-09-28,7
-74.2,40.5,2014-05-17,1
-74.2,40.5,2021-07-10,5
-74.2,40.5,2016-07-31,5
-74.2,40.5,2016-07-28,9
-74.2,40.5,2012-08-21,4
-74.2,40.5,2020-10-09,1
-74.2,40.5,2021-09-11,1
-74.2,40.5,2021-12-04,1
-74.2,40.5,2017-05-01,6
-74.2,40.5,2018-11-01,3
-74.2,40.5,2017-08-15,5
-74.2,40.5,2017-07-12,5
-74.2,40.5,2017-11-13,9
-74.2,40.5,2020-02-03,4
-74.2,40.5,2015-11-17,6
-74.2,40.5,2021-06-08,1
-74.2,40.5,2019-12-21,3
-74.2,40.5,2018-12-10,6
-74.2,40.5,2017-10-18,8
-74.2,40.5,2019-03-01,9
-74.2,40.5,2023-11-11,3
-74.2,40.5,2019-03-17,1
-74.2,40.5,2017-06-24,6
-74.2,40.5,2017-05-20,6
-74.2,40.5,2013-02-07,2
-74.2,40.5,2019-12-05,4
-74.2,40.5,2017-03-14,6
-74.2,40.5,2022-12-02,1
-74.2,40.5,2017-12-10,5
-74.2,40.5,2017-06-15,5
-74.2,40.5,2018-08-08,4
-74.2,40.5,2024-03-25,3
-74.2,40.5,2020-01-07,1
-74.2,40.5,2019-08-11,2
-74.2,40.5,2016-06-05,3
-74.2,40.5,2019-02-23,3
-74.2,40.5,2014-09-28,3
-74.2,40.5,2017-06-09,3
-74.2,40.5,2018-01-11,6
-74.2,40.5,2020-09-28,4
-74.2,40.5,2023-04-22,3
-74.2,40.5,2021-04-30,2
-74.2,40.5,2015-10-20,2
-74.2,40.5,2016-11-20,1
-74.2,40.5,2024-06-16,3
-74.2,40.5,2018-01-20,4
-74.2,40.5,2015-03-06,2
-74.2,40.5,2014-10-14,6
-74.2,40.5,2013-07-05,7
-74.2,40.5,2015-07-03,3
-74.2,40.5,2013-01-30,5
-74.2,40.5,2017-04-14,5
-74.2,40.5,2018-11-19,6
-74.2,40.5,2023-10-20,4
-74.2,40.5,2019-12-28,1
-74.2,40.5,2018-08-05,5
-74.2,40.5,2016-12-28,5
-74.2,40.5,2016-08-03,3
-74.2,40.5,2019-08-08,2
-74.2,40.5,2023-08-01,3
-74.2,40.5,2017-11-14,4
-74.2,40.5,2024-02-25,2
-74.2,40.5,2014-07-30,4
-74.2,40.5,2013-05-14,4
-74.2,40.5,2013-01-16,5
-74.2,40.5,2020-07-24,1
-74.2,40.5,2016-06-21,9
-74.2,40.5,2018-05-26,4
-74.2,40.5,2015-12-18,2
-74.2,40.5,2024-10-14,1
-74.2,40.5,2013-03-17,3
-74.2,40.5,2013-08-15,6
-74.2,40.5,2015-12-24,6
-74.2,40.5,2024-02-06,2
-74.2,40.5,2014-02-24,3
-74.2,40.5,2013-07-06,3
-74.2,40.5,2024-01-15,3
-74.2,40.5,2018-10-10,4
-74.2,40.5,2013-03-09,4
-74.2,40.5,2012-10-12,2
-74.2,40.5,2016-06-01,8
-74.2,40.5,2020-01-31,3
-74.2,40.5,2014-05-30,2
-74.2,40.5,2020-02-17,3
-74.2,40.5,2018-11-16,2
-74.2,40.5,2016-07-24,2
-74.2,40.5,2017-10-30,6
-74.2,40.5,2018-03-21,4
-74.2,40.5,2021-12-03,3
-74.2,40.5,2022-04-08,3
-74.2,40.5,2015-12-19,6
-74.2,40.5,2017-04-06,4
-74.2,40.5,2014-04-22,4
-74.2,40.5,2024-03-14,5
-74.2,40.5,2017-06-19,6
-74.2,40.5,2019-05-04,2
-74.2,40.5,2018-08-19,6
-74.2,40.5,2023-05-13,2
-74.2,40.5,2021-03-28,1
-74.2,40.5,2022-04-30,3
-74.2,40.5,2020-05-01,1
-74.2,40.5,2023-02-12,1
-74.2,40.5,2016-05-08,2
-74.2,40.5,2024-07-26,4
-74.2,40.5,2013-02-05,7
-74.2,40.5,2013-09-19,3
-74.2,40.5,2017-03-26,5
-74.2,40.5,2014-02-26,3
-74.2,40.5,2016-02-01,6
-74.2,40.5,2022-02-06,1
-74.2,40.5,2016-02-03,5
-74.2,40.5,2017-07-28,6
-74.2,40.5,2013-09-03,2
-74.2,40.5,2016-12-09,6
-74.2,40.5,2018-10-04,6
-74.2,40.5,2019-05-05,5
-74.2,40.5,2015-03-13,2
-74.2,40.5,2014-07-14,3
-74.2,40.5,2016-05-02,3
-74.2,40.5,2018-11-13,3
-74.2,40.5,2016-03-22,1
-74.2,40.5,2014-10-08,2
-74.2,40.5,2013-08-27,1
-74.2,40.5,2018-01-08,5
-74.2,40.5,2017-01-16,5
-74.2,40.5,2023-04-08,2
-74.2,40.5,2016-08-13,3
-74.2,40.5,2013-11-02,3
-74.2,40.5,2022-08-03,3
-74.2,40.5,2023-12-05,2
-74.2,40.5,2012-10-13,5
-74.2,40.5,2015-01-07,2
-74.2,40.5,2014-09-19,5
-74.2,40.5,2012-11-03,1
-74.2,40.5,2018-11-15,11
-74.2,40.5,2018-06-03,2
-74.2,40.5,2015-05-27,7
-74.2,40.5,2023-12-27,1
-74.2,40.5,2016-09-21,5
-74.2,40.5,2018-09-29,8
-74.2,40.5,2019-11-06,3
-74.2,40.5,2015-06-25,7
-74.2,40.5,2015-06-19,4
-74.2,40.5,2016-08-22,3
-74.2,40.5,2016-06-06,5
-74.2,40.5,2016-12-27,4
-74.2,40.5,2020-01-14,3
-74.2,40.5,2016-06-03,3
-74.2,40.5,2019-03-05,6
-74.2,40.5,2021-09-04,1
-74.2,40.5,2020-10-01,1
-74.2,40.5,2017-01-24,7
-74.2,40.5,2015-09-15,3
-74.2,40.5,2016-11-27,4
-74.2,40.5,2023-07-13,3
-74.2,40.5,2016-01-02,2
-74.2,40.5,2022-01-21,1
-74.2,40.5,2019-05-24,3
-74.2,40.5,2017-02-05,2
-74.2,40.5,2016-08-21,5
-74.2,40.5,2017-07-06,5
-74.2,40.5,2021-12-05,1
-74.2,40.5,2014-08-10,6
-74.2,40.5,2015-06-20,4
-74.2,40.5,2014-07-28,4
-74.2,40.5,2013-08-03,5
-74.2,40.5,2014-04-08,6
-74.2,40.5,2012-10-10,5
-74.2,40.5,2024-10-13,4
-74.2,40.5,2013-12-27,1
-74.2,40.5,2014-06-16,5
-74.2,40.5,2013-12-14,6
-74.2,40.5,2014-02-27,4
-74.2,40.5,2018-06-13,4
-74.2,40.5,2018-09-08,5
-74.2,40.5,2016-05-14,5
-74.2,40.5,2022-03-27,1
-74.2,40.5,2018-09-13,5
-74.2,40.5,2016-03-31,5
-74.2,40.5,2012-12-06,3
-74.2,40.5,2016-03-14,1
-74.2,40.5,2013-12-09,2
-74.2,40.5,2014-05-19,6
-74.2,40.5,2018-02-17,3
-74.2,40.5,2021-09-17,3
-74.2,40.5,2016-08-12,6
-74.2,40.5,2014-02-14,7
-74.2,40.5,2019-10-07,3
-74.2,40.5,2018-06-16,6
-74.2,40.5,2016-11-26,4
-74.2,40.5,2020-10-30,4
-74.2,40.5,2015-12-05,7
-74.2,40.5,2014-11-13,3
-74.2,40.5,2018-01-04,5
-74.2,40.5,2022-12-06,3
-74.2,40.5,2018-03-02,8
-74.2,40.5,2022-02-09,3
-74.2,40.5,2016-10-31,3
-74.2,40.5,2019-01-05,2
-74.2,40.5,2017-11-28,7
-74.2,40.5,2017-11-21,9
-74.2,40.5,2018-05-23,4
-74.2,40.5,2012-11-01,2
-74.2,40.5,2018-05-04,3
-74.2,40.5,2018-07-29,3
-74.2,40.5,2018-06-06,4
-74.2,40.5,2013-10-18,6
-74.2,40.5,2019-12-11,4
-74.2,40.5,2018-09-10,6
-74.2,40.5,2020-06-29,1
-74.2,40.5,2024-09-22,3
-74.2,40.5,2018-09-19,4
-74.2,40.5,2012-08-20,3
-74.2,40.5,2017-11-02,7
-74.2,40.5,2018-07-04,1
-74.2,40.5,2018-05-05,1
-74.2,40.5,2020-07-19,1
-74.2,40.5,2018-05-31,6
-74.2,40.5,2014-07-17,4
-74.2,40.5,2012-08-31,11
-74.2,40.5,2013-02-03,4
-74.2,40.5,2024-07-04,4
-74.2,40.5,2013-09-24,5
-74.2,40.5,2014-01-30,5
-74.2,40.5,2018-12-01,4
-74.2,40.5,2019-01-13,2
-74.2,40.5,2015-11-07,4
-74.2,40.5,2015-10-04,3
-74.2,40.5,2024-02-28,1
-74.2,40.5,2018-03-17,3
-74.2,40.5,2012-08-11,4
